source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist bw hpm bgs,ra bgs,era bgs,dec bgs,edec bgs,source_id bgs,plx bgs,eplx bgs,pm bgs,pmra bgs,epmra bgs,pmdec bgs,epmdec bgs,RUWE bgs,TIMESTAMP
5860973949140589568,Gaia EDR3 5860973949140589568,186.26938130161764,-65.5295581780634,300.2038789099058,-2.7975299221854995,224.42391164122495,-54.79316023704978,23.251810463776646,283.63465498560896,9.555852364587995,0.016159607,0.016675757,0.020550285,0.019500135,0.023000715,1.1808413,283.7956,1020082892,1636042515805110273,0.0010707554032236,186.271903583102,0.45594648,-65.52932382045483,0.46106732,5860973949131161600,0.0784803223887502,0.5437189,5.541583,-5.537855587327227,0.6174391,0.203217187036323,0.7151597,1.0281214,0.008730000000000002
4061275381014587008,Gaia EDR3 4061275381014587008,263.7435032491464,-27.636882354475983,359.8580775364546,2.675855733319225,264.4439079581809,-4.318189328660374,7.762190512169995,-106.64178262446572,-105.96920691082038,0.14999697,0.11587175,0.15311012,0.19306694,0.13648689,1.1301925,150.33943,1062977796,1636042515805110273,0.0010362364768075,263.7427191784632,0.16935423,-27.63765131691029,0.13136916,4061275381014586752,-0.0823074618014506,0.17808388,5.5832777,-5.538943938295248,0.22879484,-0.7022033123901463,0.16753547,0.97543395,0.007490000000000008
5313226187030209920,Gaia EDR3 5313226187030209920,139.75117344301117,-51.76006266888506,273.24830872518487,-1.57329029946515,173.42058703024964,-61.6049908377818,6.210700133046941,-99.59275718736914,79.37202175026246,0.04361355,0.04325554,0.051193874,0.057997994,0.05208232,1.0025529,127.3524,635262326,1636042515805110273,0.0006409973613271721,139.75052908026018,0.041308645,-51.75956086342067,0.041200593,5313226187030210048,0.1738442267772758,0.048698097,5.6250544,-4.61102285664451,0.055142287,3.2217548683419563,0.04945278,1.0233611,0.0067000000000000046
4318492794730903936,Gaia EDR3 4318492794730903936,294.9329341566961,15.288953510588687,52.03419355861677,-3.4013245819935105,300.2368633500438,36.14757664731675,31.933840310187968,89.54686107616904,49.52800961423696,0.0151869245,0.012886906,0.023217617,0.019811586,0.016997706,0.9396546,102.33115,1010797755,1636042515805110273,0.0012176585211802,294.934053913795,0.07559268,15.28951566817051,0.060361467,4318492790394080384,-0.0347908549851668,0.11591316,5.594992,-2.9541598846303088,0.09302895,-4.751513313607527,0.07426611,1.0380198,0.011329999999999986
5937770541343130368,Gaia EDR3 5937770541343130368,251.1550077908765,-49.6914485760992,336.36262335435185,-2.5877222838727687,256.4200188014125,-27.13677464219146,9.6206960054658,31.125943373186946,-154.52340209432583,0.056294523,0.036894374,0.06811864,0.07342957,0.05062031,0.98598224,157.6271,1088146722,1636042515805110273,0.0013506488240561,251.1552843122724,0.043994643,-49.69278732705128,0.02873605,5937770506983390080,0.3697461103736431,0.053236626,5.610357,-2.877838011857404,0.058291394,-4.816030628281258,0.039771847,0.93774515,0.008800000000000002
4147019042902532736,Gaia EDR3 4147019042902532736,271.30067984183853,-14.425469715959286,14.827841319232434,3.38889203798536,271.2754139379083,9.00805274184122,21.51928371580305,133.035543581052,-119.8508796593258,0.027052348,0.024661213,0.030432904,0.035132956,0.02745927,0.98386705,179.06058,947040122,1636042515805110273,0.0007903348927386328,271.3012600574735,0.8838948,-14.42602547911948,0.8094824,4147019042902529024,0.2840250215558128,0.72385716,5.561077,-5.399879853300208,0.99613166,-1.32923935378577,0.93307215,1.0672616,0.0043999999999999985
528488170927112576,Gaia EDR3 528488170927112576,1.8926661151245676,66.72331959877722,118.60874668481502,4.220488677866981,43.69599471116492,56.889033650048994,6.430077433285712,176.6581357065874,-92.8595009799608,0.48078775,0.47226202,0.5716546,0.65036297,0.76055914,1.0362085,199.57701,727404817,1636042515805110273,0.0011648027014313,1.8942506615156776,0.25792032,66.72233742589857,0.2140281,528488166631447808,0.0170163711218555,0.28784394,5.5547957,-5.532928119033586,0.3352991,0.4924061067006242,0.2930443,0.92689,0.009000000000000001
4107921234157620480,Gaia EDR3 4107921234157620480,259.75874466580257,-28.13924061546516,357.48153325791543,5.328410405828922,260.9449903169061,-5.021305740418013,5.484200248450699,-70.41078130457691,-163.57078951428983,0.04468415,0.027115071,0.048079174,0.057444025,0.0389062,0.99540067,178.08167,472811784,1636042515805110273,0.001283930154307,259.75836470238056,0.47465387,-28.14048005777146,0.27066728,4107921234089217280,0.8093442314711725,0.4752369,5.600806,-4.065778874633538,0.6105045,-3.852073635155256,0.39445463,1.031697,0.007700000000000007
216871556113436544,Gaia EDR3 216871556113436544,57.75799456480534,32.6410041056534,161.25364437861924,-16.553989980468334,62.63589875048732,12.213793027480545,4.014816564281563,62.01833202337016,-81.45300200406672,0.1368496,0.10014384,0.18197143,0.20075722,0.13021345,1.0179957,102.3761,877233529,1636042515805110273,0.0008042511899727502,57.75854368827779,0.19270535,32.64034607374319,0.14439625,216871556113498368,1.2706064064402325,0.24426606,5.6484814,-3.012661427130986,0.27195773,-4.777992623602208,0.18629809,0.97333664,0.008290000000000002
4045408947217152000,Gaia EDR3 4045408947217152000,274.744317903,-33.50168069392036,359.50368371837544,-8.448677088885393,274.0174857152832,-10.128539861391724,12.867270927227889,-238.88853167366315,-75.84357596368538,0.026571516,0.02241208,0.03289198,0.033319622,0.02592639,0.9666392,250.63914,52054654,1636042515805110273,0.0009737508816362996,274.7432007385213,0.29460564,-33.501964193177265,0.27284712,4045408942859424384,0.0471096332465258,0.3881927,5.643676,-3.08671636756043,0.4150206,-4.724749311550684,0.37740174,1.1994696,0.004699999999999999
5352534999046678144,Gaia EDR3 5352534999046678144,163.46788548768154,-57.15764931943218,287.4847977456603,2.145574416037664,200.32823629918568,-56.32774148074713,12.415132565345644,-126.76261414854818,-34.84120908072849,0.031889886,0.031537186,0.038885005,0.040940937,0.039157692,1.1204187,131.46358,991112702,1636042515805110273,0.0005988638726634949,163.46689519987342,0.15404347,-57.15791428024552,0.15146507,5352534999016968832,0.689429192759019,0.18668184,5.643317,-4.925140958816141,0.19249511,2.7549982046147865,0.18494397,1.077304,0.008030000000000006
1821168701656184064,Gaia EDR3 1821168701656184064,297.8972836806764,17.34832325285895,55.24446319115029,-4.844022374667516,304.2728301343783,37.52684626426253,34.94033843795766,240.22943365742256,-126.43663584916833,0.03451313,0.035870727,0.05705269,0.04721548,0.04799315,1.1122273,271.47083,211988314,1636042515805110273,0.0009883738553984076,297.8981796946675,0.14047292,17.347827852526034,0.16537727,1821168701656183936,0.4759944030675603,0.21433172,5.665972,-2.8850940640523937,0.1857915,-4.876420204974921,0.21953106,0.99378794,0.003729999999999997
6032691066598662016,Gaia EDR3 6032691066598662016,253.24634768405224,-28.99820322954475,353.3555125084525,9.415560488175018,255.30310170174093,-6.409693220497151,8.103135149570795,-44.40292751996631,-97.35491658680098,0.11895666,0.05944824,0.13749921,0.17185865,0.11204871,1.8019103,107.0028,1292877303,1636042515805110273,0.0009128986134355736,253.24599921404675,0.19167505,-28.99906374761289,0.09514942,6032691070920720384,-0.0339985434247126,0.21415816,5.6617475,-5.109259261615519,0.2785749,-2.439436910030965,0.17723024,0.9904833,0.00903
4192719522147952896,Gaia EDR3 4192719522147952896,301.1322064298429,-8.19516614597522,33.82466065855044,-19.94976600478038,301.5321616625823,11.90138774562054,4.435718623462574,-83.38901160808709,-207.29754596405093,0.06703906,0.05139661,0.08853118,0.08422324,0.06422237,1.0535992,223.44127,846310504,1636042515805110273,0.0011051271205017,301.13176412044095,0.14448899,-8.19618085974463,0.11955108,4192719522146556416,0.4481597008698329,0.17011572,5.6729593,-2.677805143602622,0.16806181,-5.001182515147288,0.13690372,0.9700948,0.005200000000000001
6003387986511256960,Gaia EDR3 6003387986511256960,227.3914800520482,-44.28016066760628,327.4376472284061,11.920627585460124,237.51258588081544,-25.52833111956664,16.414673145525494,135.84489642451672,-98.69007599629566,0.012525259,0.015678434,0.017834885,0.018988278,0.023508403,1.196201,167.90941,1724751678,1636042515805110273,0.0013020988594281,227.3928527903608,0.3899825,-44.281014832589975,0.51398975,6003387986503745280,1.2955392330673037,0.6342177,5.6837296,-4.839583616578028,0.5764793,2.980471710061985,0.61938125,1.3665882,0.009159999999999998
