source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist_bw_hpm_bgs,ra_bgs,era_bgs,dec_bgs,edec_bgs,source_id bgs,plx_bgs,eplx_bgs,pm_bgs,pmra_bgs,epmra_bgs,pmdec_bgs,epmdec_bgs,RUWE_bgs,g_mag_HPMS,bp_mag_HPMS,rp_mag_HPMS,bp_rp_HPMS,bp_g_HPMS,g_rp_HPMS,g_mag_bgs,bp_mag_bgs,rp_mag_bgs,bp_rp_bgs,TIMESTAMP,M_G,DIST,SPEEED,TIME,FAC,YEARS AFTER,DATE,year
4.50E+18,Gaia EDR3 4497759094629503872,273.1476746,14.18700817,41.47493931,14.91058316,273.8518802,37.58421086,4.87682034,-68.38089322,-82.56427458,0.1492795,0.1575243,0.22716904,0.2034694,0.18070686,1.0248253,107.204506,1536438375,1.64E+18,0.001002126,273.1470749,0.7439479,14.18619189,0.84933275,4.50E+18,-0.937660292,1.2694751,4.4142466,-1.389986003,1.1130857,-4.189690949,1.0744324,1.0165894,18.829197,20.60678,17.499727,3.1070518,1.7775822,1.3294697,20.654016,20.885527,19.98533,0.9001961,0.00963,12.26988078,0.001002126,107.204506,33.65207056,3494.503692,34.668,23-08-2050,2050
6.10E+18,Gaia EDR3 6098245221154918528,217.4526836,-46.60448798,319.9949568,12.98235296,230.9513544,-30.03191769,13.83051286,-142.7893111,-137.3002632,0.05564456,0.06681037,0.084528774,0.090708114,0.09471144,1.0914885,198.09126,1106593732,1.64E+18,0.00054,217.4522141,0.4948397,-46.60492081,0.5565985,6.10E+18,0.89097048,0.7848357,4.749554,-3.610003766,0.77741176,-3.086444432,0.787414,1.0560265,16.953945,19.024477,15.5943775,3.4300995,2.0705318,1.3595676,20.33264,9000000000,9000000000,9000000000,0.0033,12.65813642,0.00054,198.09126,9.813658614,2973.835944,11.88,15-11-2027,2027
4.44E+18,Gaia EDR3 4438485625357963520,248.803349,5.977280357,21.85687878,32.89979328,246.0435012,27.67076899,1.823321309,-25.74430319,-125.0167352,0.015988735,0.008533197,0.01868164,0.020083398,0.017650697,1.0305948,127.63994,1291624507,1.64E+18,0.000934,248.8031232,0.2568973,5.976374049,0.15346992,4.44E+18,1.092683027,0.3068004,4.5377574,-4.496468468,0.35248262,-0.610748137,0.30499998,1.0389186,14.085874,14.413134,13.580951,0.8321829,0.32726002,0.50492287,19.31084,19.743322,17.922451,1.8208714,0.0073,5.390190038,0.000934,127.63994,26.34285162,3608.609811,26.28,06-04-2042,2042
4.29E+18,Gaia EDR3 4289467783673764864,291.4653984,3.330734934,39.85344263,-6.111183734,293.7745641,25.01570182,2.313618127,-10.75006657,-167.6772993,0.17434378,0.16702522,0.18467118,0.27241206,0.308649,0.925109,168.02155,844466870,1.64E+18,0.001074907,291.4654299,0.099220306,3.329660487,0.099900074,4.29E+18,0.231873778,0.1317307,4.6351233,-1.855092457,0.13084914,-4.247705361,0.117181286,1.0020964,18.341074,19.17667,17.249268,1.9274025,0.8355961,1.0918064,17.834688,18.25586,17.247953,1.007906,0.0066,10.16253239,0.001074907,168.02155,23.03076718,3489.510179,23.76,29-09-2039,2039
2.04E+18,Gaia EDR3 2035589583792859904,297.6783332,35.21156312,70.54015112,4.412777453,311.1374457,54.7680519,6.648818381,112.2426383,26.53111025,0.022509998,0.027694661,0.030778924,0.030444354,0.033313673,1.0070356,115.33564,555058497,1.64E+18,0.000749,297.679217,0.36707643,35.21176174,0.5419298,2.04E+18,1.325657637,0.54041713,4.7687507,-1.239060874,0.50242597,-4.604966149,0.6323621,0.97896147,15.919117,17.259554,14.761889,2.4976645,1.3404369,1.1572275,20.37106,20.336222,18.849636,1.4865856,0.0075,10.03283935,0.000749,115.33564,23.37872318,3117.16309,27,25-12-2042,2042
5.70E+18,Gaia EDR3 5696987630946977664,126.1139728,-22.89110432,244.1041487,8.414865802,135.7965406,-40.76200974,3.913549161,-11.56257199,107.5050779,0.25196725,0.20069684,0.3695878,0.28157467,0.25296888,1.0496002,108.12509,1755448367,1.64E+18,0.001128271,126.1138281,0.35012856,-22.88998396,0.3212123,5.70E+18,-0.041130548,0.5561091,4.6629853,-4.113415898,0.3885105,2.196188486,0.38625595,0.97808254,19.669367,21.031462,18.316902,2.7145596,1.3620949,1.3524647,20.273438,20.883337,19.458086,1.425251,0.0106,12.63222097,0.001128271,108.12509,37.56552341,3543.917303,38.16,18-02-2054,2054
1.83E+18,Gaia EDR3 1827912624949587968,298.2395235,22.35508927,59.7272134,-2.571814919,306.2759967,42.30334962,5.489611236,81.24803101,69.36951104,0.006430904,0.009447855,0.012082705,0.007562237,0.01227308,0.87862617,106.83338,554867356,1.64E+18,0.000997,298.2403222,0.054220438,22.35575854,0.075638704,1.83E+18,0.003046415,0.09733261,4.7793226,-2.207322308,0.06861285,-4.239062545,0.10561522,1.1291747,12.559885,13.020039,11.938209,1.08183,0.46015358,0.62167645,17.56347,17.64417,16.395184,1.2489872,0.0095,6.257592948,0.000997,106.83338,33.59624117,3536.446439,34.2,06-03-2050,2050
5.84E+18,Gaia EDR3 5836199650056867456,240.564011,-56.54237239,327.0311527,-2.879016735,250.669638,-35.06167893,8.190768285,-79.90503228,-94.44277749,0.14400974,0.11252107,0.2084576,0.21775049,0.16401964,1.1063998,123.71036,831728849,1.64E+18,0.000911,240.5632691,0.41925547,-56.54318609,0.3492721,5.84E+18,0.447411537,0.5996272,4.784511,-3.102093944,0.6855294,-3.642603346,0.57039106,1.1990741,18.45166,18.837418,16.487133,2.3502846,0.38575745,1.9645271,20.073393,9000000000,9000000000,9000000000,0.00926,13.0182832,0.000911,123.71036,26.51031005,2862.884455,33.336,24-04-2049,2049
2.01E+18,Gaia EDR3 2013134567026348032,343.7621147,57.87761897,107.9405179,-1.566039859,21.43861695,56.73810322,6.117605574,94.88845705,37.04187256,0.022739103,0.02042585,0.027151855,0.028995307,0.025310218,1.0260726,101.86226,1347374405,1.64E+18,0.000697,343.7630869,0.7295275,57.8780868,0.679729,2.01E+18,0.412918492,0.76401246,4.6784406,-4.34239994,1.0176637,-1.741083094,0.9082645,1.0340189,15.537761,16.973722,14.365259,2.6084633,1.4359617,1.1725016,20.57565,20.72853,18.759933,1.9685974,0.0101,9.470668364,0.000697,101.86226,24.63326457,2438.937086,36.36,02-05-2052,2052
5.86E+18,Gaia EDR3 5856986157841485952,194.3161604,-68.70518197,303.463648,-5.839447866,232.1606144,-54.99673228,6.830451904,-129.0290384,145.3161912,0.10049243,0.088185616,0.117573135,0.12624905,0.12617713,1.2725906,194.33293,299588401,1.64E+18,0.000329,194.3158864,0.43324068,-68.70486832,0.29602697,5.86E+18,0.251645575,0.39200166,4.795183,-4.384602682,0.52892536,1.941401758,0.43405968,1.0394279,17.931261,19.094738,16.580341,2.5143967,1.163477,1.3509197,19.726234,9000000000,9000000000,9000000000,0.0022,12.10350819,0.000329,194.33293,6.094695325,2770.316057,7.92,30-11-2023,2023
1.95E+18,Gaia EDR3 1951769345606839296,323.3509714,36.11536523,84.11914315,-11.4249197,342.2106492,47.10359354,8.873248844,120.7766493,19.70403563,0.013606636,0.017412283,0.023635,0.01882628,0.020876767,1.1163664,122.3734,987779268,1.64E+18,0.000799,323.351917,0.071405955,36.11559975,0.09154962,1.95E+18,0.005300112,0.12103937,4.793999,-3.319710825,0.09781143,-3.458605137,0.10817203,1.0214623,15.104279,16.301107,14.020556,2.280551,1.1968288,1.0837221,18.399014,18.805984,17.542358,1.2636261,0.00763,9.844692306,0.000799,122.3734,23.50510814,3080.617056,27.468,13-06-2043,2043
6.02E+18,Gaia EDR3 6018961675357856768,247.7424056,-36.5672177,344.495919,8.020620736,251.6833623,-14.53257257,8.332441618,-251.2133591,-64.73170286,0.02769657,0.019632196,0.028645504,0.03504841,0.030544443,1.0800818,259.41925,1077016163,1.64E+18,0.001171729,247.7410124,1.1709344,-36.56756522,0.5782766,6.02E+18,0.060072457,1.3507311,4.6949277,3.636249655,1.140447,-2.969854477,1.0294005,0.9815019,14.754619,15.830478,13.721452,2.109026,1.0758591,1.0331669,20.29395,20.583029,18.772738,1.8102913,0.00546,9.358480397,0.001171729,259.41925,16.26025979,2978.069559,19.656,23-08-2035,2035
2.30E+18,Gaia EDR3 2297885263743870848,325.9935887,82.12827224,116.7605211,21.61392981,70.67532342,69.93525276,15.87518051,86.15494065,85.19507545,0.017832728,0.015739486,0.017224722,0.024766978,0.021769527,1.2004118,121.16466,494122288,1.64E+18,0.001035834,325.9945925,0.13881366,82.12929892,0.1534829,2.30E+18,0.497114312,0.1524081,4.595478,-4.594484972,0.20981488,-0.095531948,0.19892403,1.0074323,10.798126,11.2295475,9.746386,1.4831619,0.43142128,1.0517406,18.456394,16.326218,15.361513,0.9647045,0.0115,6.801719361,0.001035834,121.16466,30.77632042,2676.201776,41.4,16-05-2057,2057
4.09E+18,Gaia EDR3 4090575957131769216,275.1815992,-22.18563999,9.775881019,-3.559267117,274.7980581,1.16738016,8.749805014,-96.21996106,-143.2354082,0.08501624,0.07642778,0.09054744,0.10634044,0.091017164,0.9979642,172.55336,1359097496,1.64E+18,0.001336918,275.1807993,0.90156686,-22.18675298,0.7901891,4.09E+18,0.375327227,0.8317356,4.599301,-0.255101375,0.7783944,-4.592220646,0.6346066,1.2893125,17.054068,,,,,,19.896791,20.03683,18.199755,1.8370762,0.0082,11.76405988,0.001336918,172.55336,27.89226938,3401.496266,29.52,01-07-2045,2045
4.30E+18,Gaia EDR3 4296639829292595712,299.258603,6.123969183,46.08771167,-11.60650984,302.8220895,26.2907379,9.05210353,35.32523476,-97.55591751,0.2956807,0.20779939,0.4177833,0.4148736,0.2793802,0.9687861,103.75466,1469544373,1.64E+18,0.001020699,299.25901,0.1129714,6.12303214,0.09497145,4.30E+18,0.19836899,0.15725443,4.8321776,-2.062031906,0.15733217,-4.37012195,0.120341174,0.98194706,19.32557,19.091793,18.189762,0.90203094,-0.23377609,1.135807,18.38436,18.813417,17.788628,1.0247898,0.0102,14.10931756,0.001020699,103.75466,35.41543483,3472.101454,36.72,10-09-2052,2052
4.08E+18,Gaia EDR3 4076894179842607104,277.2369348,-25.65318737,7.55299622,-6.82310809,276.5259869,-2.377702094,3.008193601,-61.78007785,-116.358304,0.07281673,0.06808545,0.08255091,0.098229766,0.07964388,0.87602943,131.7423,1013663956,1.64E+18,0.00085,277.2365785,0.28393778,-25.65397463,0.254391,4.08E+18,0.780297724,0.30655307,4.7218957,-1.436283344,0.3584558,-4.49815404,0.2928564,0.9992685,17.177067,18.31309,16.182339,2.1307507,1.1360226,0.9947281,19.290916,19.910751,18.481934,1.4288177,0.00659,9.568595915,0.00085,131.7423,23.22716394,3524.607578,23.724,16-09-2039,2039
5.97E+18,Gaia EDR3 5973291604469491584,256.4984816,-38.51804098,347.4613452,1.445299583,259.0677896,-15.58975993,8.822664175,-102.3935344,-221.032378,0.19169281,0.102529176,0.22256026,0.28881374,0.16895828,1.0456026,243.59752,1512895686,1.64E+18,0.001055896,256.4979963,0.21131913,-38.51902624,0.11485627,5.97E+18,0.706888044,0.24903548,4.2728386,-1.222055438,0.30696642,-4.094353603,0.19184344,1.0614167,18.583096,20.82435,17.152428,3.6719227,2.2412548,1.4306679,18.85939,20.051678,17.77975,2.2719269,0.00456,13.31109474,0.001055896,243.59752,15.60453325,3422.046765,16.416,27-05-2032,2032
6.03E+18,Gaia EDR3 6030352890719515904,250.3108875,-32.25509682,349.1804241,9.298642482,253.1850609,-9.957980895,2.54761088,-140.5547123,-165.0999731,0.045673277,0.029506888,0.050396845,0.06542461,0.04952054,0.9442434,216.82626,1489578658,1.64E+18,0.001082087,250.3102422,0.35466796,-32.25603122,0.21291757,6.03E+18,0.208440373,0.3451473,4.743145,-2.656814379,0.5229798,-3.929219022,0.35812926,0.9342757,16.022953,16.799192,15.166821,1.6323719,0.7762394,0.8561325,19.319237,19.659082,18.40488,1.2542019,0.00533,8.053618475,0.001082087,216.82626,17.96605817,3370.742621,19.188,05-03-2035,2035
4.12E+18,Gaia EDR3 4117326971920561152,266.262624,-21.32336437,6.439319897,4.071421962,266.5165371,2.070735458,7.625035204,-111.8240397,-102.8123703,0.13111739,0.102343075,0.13271287,0.14945401,0.097229466,1.0237749,151.90457,1151896954,1.64E+18,0.000429,266.2622904,0.52874345,-21.32366042,0.42402261,4.12E+18,2.894050612,0.5118667,4.750318,-1.718240563,0.62111735,-4.428676049,0.3844336,1.083625,17.771593,19.329134,16.215967,3.1131668,1.5575409,1.5556259,19.584576,9000000000,9000000000,9000000000,0.003,12.18280227,0.000429,151.90457,10.1669094,3388.969799,10.8,17-10-2026,2026
1.86E+18,Gaia EDR3 1862686363773994240,309.1558867,31.84208402,73.02421519,-5.415259385,323.6662115,48.25141321,22.06486061,76.15783699,130.7397298,0.010183749,0.012036419,0.015881816,0.013905407,0.015030973,1.1684787,151.30397,1271895986,1.64E+18,0.000684,309.1562849,0.3955358,31.8426783,0.5398881,1.86E+18,-0.336949742,0.7130206,4.8697295,-1.938321991,0.5794248,-4.467345206,0.7380574,1.044146,14.070522,15.715388,12.836372,2.879016,1.644866,1.2341499,20.349485,19.873161,17.480747,2.392414,0.0046,10.78902794,0.000684,151.30397,16.2745234,3537.939869,16.56,19-07-2032,2032
1.97E+18,Gaia EDR3 1967930620355425408,323.0995799,44.09898839,89.51639707,-5.483370983,348.3127067,54.09524577,16.41587858,123.9835332,-7.75541728,0.42580888,0.6714628,0.535922,0.5501966,0.8960595,1.3846829,124.22585,252430070,1.64E+18,0.00085,323.1007444,0.09414984,44.09883442,0.095604554,1.97E+18,0.614440114,0.118459076,4.880021,-3.866534051,0.12475242,-2.977334449,0.13039294,1.0188683,18.866602,,,,,,17.755342,16.80898,15.8420925,0.9668884,0.00906,14.94292266,0.00085,124.22585,24.63255434,2718.824982,32.616,04-08-2048,2048
6.73E+17,Gaia EDR3 672660151357318528,113.4861002,19.95516785,199.2615966,18.05244592,112.0098303,-1.707501677,7.621984668,-71.22224622,-71.21299521,0.21766894,0.16565475,0.21707018,0.2910916,0.25067645,0.97911257,100.71693,1606807282,1.64E+18,0.001056278,113.4853165,0.015495049,19.9544108,0.013925718,6.73E+17,0.820033113,0.018156208,4.8823595,-4.776658048,0.020009184,1.010431934,0.018549878,1.042767,18.274956,19.130178,16.798231,2.3319473,0.8552227,1.4767246,13.722402,14.024991,13.257984,0.7670069,0.0111,12.68529635,0.001056278,100.71693,37.75532872,3401.380966,39.96,07-12-2055,2055
6.86E+18,Gaia EDR3 6860588176596382464,305.2881393,-18.85116855,24.93304898,-27.94860678,303.1432597,0.62016954,1.477328773,-58.40770986,-106.8569258,0.19140908,0.11488044,0.21285407,0.21688412,0.14753242,0.9948559,121.77792,525698353,1.64E+18,0.000766,305.2877359,0.27052417,-18.8518326,0.16589385,6.86E+18,0.891568762,0.31109232,4.895764,2.480340594,0.3013436,4.220949743,0.21382365,1.0039803,18.622227,19.414396,17.748459,1.6659374,0.7921696,0.87376785,19.184464,20.290495,18.118568,2.1719265,0.00596,9.469612782,0.000766,121.77792,22.6444991,3799.412601,21.456,10-06-2037,2037
1.89E+18,Gaia EDR3 1893671013752223104,332.4660259,29.3506643,85.537281,-21.55015862,347.2625706,37.58843598,25.86735035,274.0768822,-150.9768104,0.023433631,0.022618603,0.030533152,0.03376598,0.028966006,1.1955084,312.90915,1003037103,1.64E+18,0.001125697,332.4671749,0.28752455,29.35015041,0.261573,1.89E+18,-0.494870875,0.34457293,4.5714006,4.490731264,0.4559625,-0.855005571,0.29223037,0.93099225,11.101808,12.064338,10.130478,1.9338598,0.96253014,0.9713297,18.483534,18.005646,16.28545,1.7201958,0.00403,8.165567726,0.001125697,312.90915,12.95107286,3213.665722,14.508,01-07-2030,2030
5.97E+18,Gaia EDR3 5966040359647363456,257.7803702,-41.27518743,345.8379581,-0.990583293,260.3579614,-18.24404383,3.240978651,-171.8418752,23.22588625,0.05564721,0.03011365,0.065320104,0.07788802,0.053656552,1.4852843,173.40436,1223136070,1.64E+18,0.000327,257.7799413,0.47964415,-41.27513498,0.442551,5.97E+18,-0.290140055,0.51655954,4.9230795,-2.287225889,0.56197083,-4.359507849,0.45110005,1.192361,15.958875,16.792786,14.993333,1.7994528,0.83391094,0.96554184,19.357779,9000000000,9000000000,9000000000,0.0025,8.512255851,0.000327,173.40436,6.788756638,2715.502655,9,29-12-2024,2024
2.17E+18,Gaia EDR3 2174275108532585728,325.1249925,54.00866795,97.14943343,0.984265152,1.610205989,61.1636224,30.64501394,370.8911308,68.56497681,0.015204617,0.016302632,0.01832544,0.022032408,0.021193499,1.2723879,377.17554,1417685151,1.64E+18,0.001069355,325.1267303,0.19879745,54.00898516,0.20924373,2.17E+18,1.064948772,0.25818822,4.683247,-2.881390008,0.30706942,-3.691936708,0.25054613,0.9134911,12.975489,14.40998,11.7850895,2.6248903,1.4344912,1.1903992,19.352879,19.876013,17.480425,2.395588,0.0046,10.40728812,0.001069355,377.17554,10.20659505,2218.825011,16.56,19-07-2032,2032
4.05E+18,Gaia EDR3 4051648813112829056,276.6496215,-27.87956268,5.312814601,-7.361437686,275.8937882,-4.576225936,3.136405849,-142.7062855,-135.9726435,0.068981536,0.06297143,0.071763664,0.091553904,0.06940224,1.5229812,197.11328,920846552,1.64E+18,0.000909,276.6489596,0.16418825,-27.88025798,0.15930612,4.05E+18,0.171308826,0.15929824,4.937308,1.795924035,0.1993106,-4.599093839,0.16648214,1.0371002,16.319689,17.1545,15.290397,1.8641024,0.83481026,1.0292921,18.078226,18.276464,17.172056,1.1044083,0.00486,8.801850275,0.000909,197.11328,16.60162116,3415.971432,17.496,26-06-2033,2033
1.33E+18,Gaia EDR3 1331634376535328000,249.8803481,39.04548694,62.38286487,41.5664038,237.4477317,60.23119564,17.41122333,105.3113051,-97.57340638,0.008046276,0.009812934,0.010120225,0.009977959,0.012749636,1.0561048,143.56546,982010823,1.64E+18,0.00098,249.8811671,0.39258802,39.04474203,0.55211854,1.33E+18,0.508908242,0.54374987,4.934064,-3.449944784,0.50373197,-3.527445072,0.64360386,1.0783411,13.227826,14.42253,12.145101,2.2774296,1.194704,1.0827255,20.425272,19.182371,18.380087,0.80228424,0.00766,9.431972431,0.00098,143.56546,24.57415593,3208.114351,27.576,23-07-2043,2043
5.85E+18,Gaia EDR3 5847871378255026304,212.2358953,-67.35632337,310.3058831,-5.600886584,239.6209324,-49.91339703,6.591052425,-202.5121219,0.721880903,0.08952698,0.09441344,0.13770577,0.109136514,0.11049427,0.969063,202.51341,1167255809,1.64E+18,0.000643,212.2342278,0.22226997,-67.35628052,0.2664299,5.85E+18,-0.185263946,0.3389878,4.6079206,-4.289041997,0.25419912,-1.684354919,0.33979395,1.0065335,18.181492,19.912165,16.875422,3.0367432,1.7306728,1.3060703,19.755676,9000000000,9000000000,9000000000,0.00833,12.27626583,0.000643,202.51341,11.43035417,1372.191377,29.988,19-12-2045,2045
6.72E+18,Gaia EDR3 6722054143898526208,277.7255962,-43.11554451,351.661318,-14.6857505,275.9879997,-19.83671774,6.932936948,-36.80775385,-109.4165251,0.020510618,0.022903176,0.035740077,0.024361802,0.022146238,1.7498586,115.4417,219945798,1.64E+18,0.000853,277.7253351,0.13449346,-43.11637603,0.15194598,6.72E+18,0.560210205,0.22777887,4.8376436,1.903580181,0.16886242,-4.447379004,0.15225802,0.9971068,11.943789,12.466624,11.269219,1.1974049,0.52283573,0.67456913,18.15544,17.261343,16.159712,1.1016312,0.00769,6.148375253,0.000853,115.4417,26.60043988,3459.094912,27.684,31-08-2043,2043
6.04E+18,Gaia EDR3 6039064012092397952,243.869714,-29.05088522,347.7848512,15.55093478,247.1405,-7.661740759,9.908580238,-25.05637184,-164.6246454,0.013893683,0.007800206,0.015196885,0.018514866,0.012749949,1.1557775,166.52055,1425100536,1.64E+18,0.001260822,243.8695853,0.7939815,-29.05214101,0.50486416,6.04E+18,0.787986364,0.68895423,4.8559403,-1.575090096,1.2341872,-4.593391615,0.8353639,1.0358161,10.704913,11.091058,10.145367,0.9456911,0.38614464,0.5595465,20.012394,18.443417,17.811052,0.6323643,0.00763,5.684970153,0.001260822,166.52055,27.25765198,3572.431453,27.468,13-06-2043,2043
4.66E+18,Gaia EDR3 4661847461196505216,77.05745281,-67.16569099,277.7542753,-34.79053491,347.2898143,-84.88815218,5.849458511,73.57562875,141.8891175,0.045996167,0.05055553,0.048714668,0.056358777,0.0727364,1.0090895,159.83083,1522386081,1.64E+18,0.001079714,77.05787394,0.7620685,-67.16462372,1.4504529,4.66E+18,-0.924432517,0.8279643,4.8546023,2.349972034,1.172006,-4.247916561,2.3002982,1.1343461,16.846706,18.124586,15.741828,2.3827581,1.2778797,1.1048784,20.571426,9000000000,9000000000,9000000000,0.0071,10.68228432,0.001079714,159.83083,24.31927808,3425.250433,25.56,17-07-2041,2041
6.72E+18,Gaia EDR3 6720108386287750272,275.2484521,-45.04765169,349.0914051,-13.85204011,273.9880837,-21.68100279,8.824210247,62.71449945,-170.8928212,0.092394285,0.08668495,0.10368519,0.09706894,0.08275425,0.899125,182.03699,565795761,1.64E+18,0.000888,275.2487229,0.17063758,-45.04851843,0.16540676,6.72E+18,0.599462576,0.19355409,4.7604313,-0.464604422,0.18870719,-4.737704911,0.1686364,0.98878485,17.333185,19.223568,16.049673,3.173895,1.8903828,1.2835121,18.49322,19.328115,17.586218,1.7418976,0.0051,12.06156424,0.000888,182.03699,17.56126598,3443.385487,18.36,07-05-2034,2034
2.65E+18,Gaia EDR3 2653404269751078016,342.2222234,-0.08680265,70.42869668,-50.03574701,343.573884,6.89564791,3.452620457,34.29793966,-245.7593429,0.07593419,0.05732582,0.08901037,0.077306405,0.07356021,1.0112457,248.1411,1596494991,1.64E+18,0.0009,342.2222366,0.07328327,-0.087702405,0.05926912,2.65E+18,6.756618554,0.088035494,45.9682,31.5828361,0.07624849,-33.40059707,0.07580784,0.9856847,16.858107,17.707983,15.961156,1.7468271,0.8498764,0.8969507,16.92812,18.580591,15.682338,2.8982534,0.00413,9.548851197,0.0009,248.1411,13.05708728,3161.522343,14.868,09-11-2030,2030
5.52E+18,Gaia EDR3 5518319224816391040,116.3321795,-48.79247419,262.0301268,-11.91433425,140.3181884,-67.68458236,9.642815876,-50.19204539,100.5501046,0.027848821,0.029520921,0.032385472,0.038037494,0.036320522,1.044085,112.38134,270161667,1.64E+18,0.000865,116.3317759,0.4558216,-48.79165144,0.49852744,5.52E+18,1.156906872,0.49666104,4.4433246,-3.209414584,0.67337286,3.07291234,0.5999993,1.000559,16.137928,17.445063,15.006404,2.4386587,1.3071346,1.1315241,20.244629,20.731934,19.322166,1.4097672,0.0084,11.05894737,0.000865,112.38134,27.70922646,3298.717436,30.24,21-03-2046,2046
4.04E+18,Gaia EDR3 4036974971491211136,270.108734,-37.81979243,353.8729319,-7.147958567,270.0886846,-14.38054507,12.33620609,-113.161848,-126.2314513,0.023966393,0.020152397,0.024111152,0.027018175,0.020285932,1.0034981,169.5287,593183953,1.64E+18,0.00127108,270.1078562,0.15912263,-37.8208577,0.1347892,4.04E+18,0.374153314,0.14925843,5.0047927,-3.058130641,0.17596456,-3.961790582,0.13512462,1.0472434,14.3248415,15.641761,13.185179,2.456582,1.3169193,1.1396627,18.288744,18.684185,17.489485,1.1947002,0.0084,9.780749581,0.00127108,169.5287,26.99181908,3213.311796,30.24,21-03-2046,2046
6.03E+18,Gaia EDR3 6034623801891645184,252.3380594,-25.97887534,355.2548195,11.92198967,254.1419682,-3.506690534,3.594576099,-168.7809726,-142.4189513,0.38785657,0.19725992,0.44713542,0.4978162,0.34399378,1.091962,220.8397,575159860,1.64E+18,0.000738,252.3374512,0.25567725,-25.97937161,0.127078,6.03E+18,0.242898046,0.2973861,5.0157237,2.917531047,0.32853708,-4.079889082,0.2265701,1.0910951,19.662926,20.721895,18.57489,2.147005,1.0589695,1.0880356,19.00048,19.471788,18.39209,1.0796986,0.00353,12.44116441,0.000738,220.8397,12.03044561,3408.058247,12.708,12-09-2028,2028
6.74E+18,Gaia EDR3 6736672460256953600,278.9705529,-32.28719881,2.194340288,-11.10114994,277.6714879,-9.086497567,10.02764434,-142.4449213,-74.58829423,0.2679051,0.24060304,0.30108353,0.3371258,0.26035938,1.0564111,160.7917,626201897,1.64E+18,0.001037871,278.9694447,0.13121714,-32.28764549,0.118333824,6.74E+18,-0.057758605,0.14048092,4.6566133,1.620108371,0.1775125,-4.365695415,0.14520393,0.98552763,19.138144,20.622559,17.520462,3.1020966,1.484415,1.6176815,18.269627,18.74559,17.716555,1.0290356,0.00713,14.14413861,0.001037871,160.7917,23.23711734,3259.06274,25.668,25-08-2041,2041
4.12E+18,Gaia EDR3 4116504399886241792,264.8492819,-23.45218918,3.935133595,4.069513846,265.2757879,-0.097335655,53.57558065,-453.4924908,-43.21180802,0.022225752,0.01602737,0.02940517,0.030300694,0.01605894,0.94459605,455.5466,693392424,1.64E+18,0.000576,264.8486558,0.3590293,-23.45223212,0.279893,4.12E+18,-0.194044753,0.4404811,4.7864947,1.217328065,0.46981907,-4.629108211,0.3998031,1.0051119,13.833522,15.7521105,12.5247345,3.227376,1.9185886,1.3087873,18.859352,19.333752,15.992926,3.340826,0.0014,12.47835643,0.000576,455.5466,4.551894362,3251.353115,5.04,13-01-2021,2021
4.29E+18,Gaia EDR3 4293003293360395776,290.8913259,5.482362529,41.49678747,-4.601155213,293.5288801,27.23119903,8.531905166,4.291584565,113.5327529,0.10514497,0.0882847,0.118449226,0.137567,0.10480172,0.94995666,113.61384,1328644100,1.64E+18,0.000475,290.8913626,1.2353171,5.482836305,1.1306409,4.29E+18,-0.584534836,1.1840045,4.7897243,-2.40582862,1.3889318,-4.141672259,1.0808668,1.0125624,17.492847,19.638838,16.134295,3.5045433,2.1459904,1.3585529,20.429127,9000000000,9000000000,9000000000,0.00396,12.1480771,0.000475,113.61384,15.05098323,3800.75334,14.256,31-03-2030,2030
6.76E+18,Gaia EDR3 6761252588131879168,283.2380473,-29.98232843,5.889094695,-13.47160848,281.5295528,-7.071352778,6.043437581,89.10105189,-55.91298354,0.09333361,0.09413471,0.11338139,0.10519818,0.09103371,0.9284446,105.191536,921972408,1.64E+18,0.000703,283.2387567,0.2756163,-29.98266976,0.265121,6.76E+18,0.400380247,0.3222053,4.7964616,0.391744582,0.30961356,-4.780437363,0.2677967,1.0377042,17.420015,18.674246,16.220276,2.45397,1.2542305,1.1997395,19.063047,19.607666,17.710321,1.8973446,0.00746,11.3264352,0.000703,105.191536,24.05896992,3225.062991,26.856,02-11-2042,2042
4.07E+18,Gaia EDR3 4071009112571996800,269.6311532,-20.97392099,8.340387271,1.544196329,269.6552874,2.464918506,1.587573002,-97.57632741,-114.4633567,0.08107545,0.06515392,0.0887774,0.0952988,0.06437233,0.9900565,150.40944,1288054372,1.64E+18,0.000814,269.6305603,1.4788134,-20.97451813,1.0932953,4.07E+18,0.799241314,1.2756797,4.9301705,4.852282898,1.387474,-0.872887816,1.0051684,1.3058661,17.141876,17.959738,16.232601,1.7271366,0.81786156,0.90927505,20.46115,20.877426,18.97727,1.900156,0.00549,8.145544524,0.000814,150.40944,19.4828197,3548.783187,19.764,01-10-2035,2035
